성명,소속,직위,재산의 종류,대분류,본인과의 관계,소재지 면적 등 권리의 명세,종전가액,증가액,증가액_실거래가,감소액,감소액_실거래가,현재가액,변동사유,개별index,지역
박인서,울산광역시 남구의회,의원,예금,예금,배우자,"(주)KEB하나은행 7,338(6 증가), 현대자동차 2,583(23 감소), KB생명보험 24,000, 현대해상화재보험 8,800(600 증가),(주)KB손해보험 2,379(512 증가), 농협은행 50",44055,1118,0,23,0,45150,월 납입금 증가,박인서-울산광역시 남구의회-의원,ulsan
박인서,울산광역시 남구의회,의원,채무,금융기관채무,본인,"농협생명보험 10,000, 씨티은행 185,012(2,257 감소),농협중앙회 4,012(849 감소), 경남은행 784(784 증가)",202130,784,0,3106,0,199808,대출상환,박인서-울산광역시 남구의회-의원,ulsan
박인서,울산광역시 남구의회,의원,채무,금융기관채무,배우자,"KB생명보험 17,000, 국민은행 3,379(65,737 감소),현대해상화재보험 5,000, 현대캐피탈 15,664(3,734 감소)",110514,0,0,69471,0,41043,대출상환,박인서-울산광역시 남구의회-의원,ulsan
박인서,울산광역시 남구의회,의원,고지거부및등록제외사항,고지거부및등록제외사항,모,고지거부,0,0,0,0,0,0,독립생계유지,박인서-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,토지,임야,본인,울산광역시 북구 시례동 292-14번지 969.76㎡(330.58㎡감소),183608,0,0,33878,0,149730,공시지가 상승 및 감소면적 매도,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,토지,임야,본인,"울산광역시 북구 시례동 399-1번지 0.00㎡ (1,059.00㎡ 감소)",140423,0,0,140423,140423,0,지목 잘못표기로 삭제(임야를 답으로 아래추가,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,토지,답,본인,"울산광역시 북구 시례동 399-1번지 1,059.00㎡(1,059.00㎡증가)",0,153660,153660,0,0,153660,지목 잘못표기로 수정후 추가 (임야를답으로 공시지가상승적용,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,토지,답,배우자,울산광역시 울주군 두동면 은편리 30-4번지 674.00㎡중 112.33㎡,7537,854,0,0,0,8391,공시지가 상승,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,토지,답,배우자,울산광역시 울주군 두동면 은편리 30-6번지 879.00㎡중 146.50㎡,9830,1113,0,0,0,10943,공시지가 상승,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,토지,답,배우자,"울산광역시 울주군 두동면 이전리 668-1번지 1,405.00㎡중 234.16㎡",13440,1546,0,0,0,14986,공시지가 상승,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,토지,도로,배우자,울산광역시 울주군 두동면 은편리 107-2번지 192.00㎡중 48.00㎡,1675,192,0,0,0,1867,공시지가 상승,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,건물,아파트,본인,울산광역시 남구 삼산동 세양청구마을 건물 820.88㎡중 84.99㎡,275000,0,0,0,0,275000,변동없음,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,본인,"2012년식 엑센트 배기량(1,396cc)",4696,0,0,727,0,3969,가액변동,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,부,"2013년식 소나타 배기량(1,999cc)",9808,0,0,2008,0,7800,가액변동,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,예금,예금,본인,"DB생명보험(주) 27,910(1,982 증가), 현대해상화재보험 900(900 증가), 한화손해보험 4,402(408 증가), 농협은행1,830(2,186 감소), 남울산 53(1 증가), 농협중앙회50,032(9,984 감소), DB손해보험(주) 4,667(582 증가),경남은행 7,512(6,816 감소), 중앙 105(2 증가)",112522,80656,0,95767,0,97411,보험료 납입액 증가도 있으나 일부보험 해약 및 예금감소(생활비사용 등,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,예금,예금,배우자,"케이디비생명보험 9,431(2,075 증가), 스탠다드차타드은행 1, 현대해상화재보험 0(1,558 감소), 농협중앙회 8(190 감소), 우체국 10,056, 신한은행 179(1,099 감소), 남울산 53(1 증가), 한화손해보험 264(264 증가), 한화생명보험주식회사 23,169(5,133 증가), 농협은행 36(85 감소)",38656,7473,0,2932,0,43197,,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,예금,예금,부,"우체국 139(97 증가), 농협중앙회 990(257 증가),DB손해보험(주) 766(180 증가)",1361,534,0,0,0,1895,,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,예금,예금,모,"우체국 516(468 증가), 농협중앙회 11",59,468,0,0,0,527,,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,예금,예금,장남,"우리은행 10, 농협은행 28(260 감소)",298,0,0,260,0,38,,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,예금,예금,차녀,"스탠다드차타드은행 10, 중소기업은행 82, 우리은행 10",102,0,0,0,0,102,,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,채무,채무,본인,사인간채무 감소,80000,0,0,30000,0,50000,채무일부상환(토지매도비용포함,방인섭-울산광역시 남구의회-의원,ulsan
방인섭,울산광역시 남구의회,의원,채무,금융기관채무,본인,"DB생명보험(주) 19,600(6,600 증가), 농협은행 181,074(60,926 감소), 경남은행 20,000(20,000 증가)",255000,26600,0,60926,0,220674,추가대출 및 일부상환(토지매도비용포함은행변경,방인섭-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,토지,도로,본인,울산광역시 북구 신천동 298-6번지 0.00㎡ (10.00㎡ 감소),1920,0,0,1920,6000,0,매매,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,토지,전,본인,울산광역시 북구 신천동 299-12번지 0.00㎡ (134.00㎡ 감소),71435,0,0,71435,92000,0,매매,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,토지,대지,본인,울산광역시 북구 신천동 299-13번지 0.00㎡ (58.00㎡ 감소),30919,0,0,30919,40000,0,매매,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,토지,답,본인,"울산광역시 울주군 온양읍 동상리 284-3번지 1,626.00㎡",406500,0,0,0,0,406500,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,토지,답,배우자,울산광역시 울주군 온양읍 동상리 284-1번지 314.00㎡,82173,0,0,0,0,82173,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,토지,전,배우자,울산광역시 울주군 온양읍 동상리 285-11번지 157.00㎡,13847,0,0,0,0,13847,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,토지,임야,모,"울산광역시울주군상북면길천리산51번지168,694.00㎡중5,272.00㎡",3732,0,0,0,0,3732,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,토지,임야,모,"울산광역시울주군상북면길천리산52번지319,140.00㎡중9,973.00㎡",7060,0,0,0,0,7060,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,건물,복합건물(주택+상가),본인,"울산광역시 북구 신천동 대지 0.00㎡ 건물 0.00㎡ (대지487.00㎡ 감소, 건물 642.68㎡ 감소)",499232,0,0,499232,562000,0,매매,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,건물,교육연구및복지시설,본인,"울산광역시 북구 천곡동 대지 0.00㎡ 건물 0.00㎡ (대지2,370.00㎡ 감소, 건물 1,331.94㎡ 감소)",1461896,0,0,1461896,1470000,0,매매,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,건물,복합건물(주택+상가),본인,울산광역시 울주군 온양읍 동상리 대지 458.00㎡건물 388.84㎡,292217,0,0,0,0,292217,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,건물,아파트,배우자,울산광역시 중구 복산동 새운파래스 건물 0.00㎡ (건물115.60㎡ 감소),180000,0,0,180000,180000,0,매매,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,건물,상가전세(임차)권,배우자,울산광역시 남구 야음동 1층 건물 166.23㎡,50000,0,0,0,0,50000,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,건물,상가전세(임차)권,배우자,울산광역시 남구 삼산동 3층 건물 39.00㎡,30000,0,0,0,0,30000,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,건물,아파트전세(임차)권,배우자,울산광역시 남구 야음동 롯데캐슬골드 2단지아파트 건물116.82㎡ (건물 116.82㎡ 증가),0,320000,0,0,0,320000,전세입주,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,건물,아파트,부,울산광역시 중구 약사동 성경아파트 건물 61.72㎡,97000,0,0,0,0,97000,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,건물,상가전세(임차)권,장남,울산광역시 남구 신정동 9층 건물 832.37㎡ 중 430.00㎡,30000,0,0,0,0,30000,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,건물,오피스텔(분양권),장남,울산광역시 남구 달동 건물 47.31㎡,174150,0,0,0,0,174150,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,본인,"2011년식 그랜져 배기량(2,359cc)",9100,0,0,0,0,9100,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,본인,"2003년식 카운티 배기량(3,298cc) 증가",0,880,0,0,0,880,누락분 신고,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,본인,"2004년식 카운티 배기량(3,907cc) 증가",0,2150,0,0,0,2150,누락분 신고,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,배우자,"2010년식 베라크루즈 배기량(2,959cc) 감소",13330,0,0,13330,5000,0,매매,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,배우자,"2012년식 그랜드스타렉스 배기량(2,497cc)",7620,0,0,0,0,7620,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,배우자,"2012년식 이-카운티 배기량(3,933cc)",13750,0,0,0,0,13750,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,배우자,"2018년식 BMW 530i 배기량(1,998cc) 증가",0,61300,0,0,0,61300,구입,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,부동산에관한규정이준용되는권리와자동차건설기계선박및항공기,자동차,장남,"2018년식 카니발 배기량(2,199cc)",22180,0,0,0,0,22180,변동없음,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,예금,예금,본인,"미래에셋대우(주) 108, DB생명보험(주) 5,270(220 증가), 에이스아메리칸화재해상보험 1,377(118 증가), 농협생명보험 14,100(1,200 증가), 신한은행 1,228(2,290 감소), 삼성생명보험35,121(214 증가), 한국교직원공제회 7,033(782 증가), 중울산1,420(67 감소), (주)KB손해보험 13,448(1,414 증가),에이아이지손해보험(주) 472(149 증가), 메트라이프생명보험 27,004(12,865 증가), 신한생명보험 1,061(163 증가), 국민은행1,501(1 증가), 농협중앙회 93,741(84,863 증가),(주)KEB하나은행 4,696(4,335 증가), 흥국화재해상보험(주) 36,484(1,857 증가), 농협손해보험 19,070(1,740 증가),수협은행 1,276(1,276 증가), 라이나생명보험 2,530(717 증가),울산중앙 124, 새마을금고중앙회 공제사업부 31,529(2,685 증가)",186351,119695,0,7453,0,298593,부동산 매매로 인한 자산 증가,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,예금,예금,배우자,"(주)KEB하나은행 2,464(9,022 감소), 대신증권 68,삼성화재해상보험 680(60 증가), 농협중앙회 52,775(51,715증가), 신한은행 26,622(26,608 증가), 삼성생명보험 7,152, 에이스아메리칸화재해상보험 1,989(8 증가), 중소기업은행 6(6 증가), 한국카카오은행(주) 3,894(871 감소), 우리은행11(5,291 감소), 농협생명보험 2,892, 경남은행 677, 중울산7,415(7,153 증가), 수협중앙회 1,402(704 증가)",36977,89583,0,18513,0,108047,,변외식-울산광역시 남구의회-의원,ulsan
변외식,울산광역시 남구의회,의원,예금,예금,부,"병영 1,285(429 감소), 국민은행 2, 농협중앙회 520(186증가), 중울산 263",2313,186,0,429,0,2070,,변외식-울산광역시 남구의회-의원,ulsan
